university,university full,state,SD,region,uni_size,uni_type,department,position,gender,number
USD,University of South Dakota,South Dakota,y,MW,10000,R2,biology,instructor,female,3
USD,University of South Dakota,South Dakota,y,MW,10000,R2,biology,instructor,male,1
USD,University of South Dakota,South Dakota,y,MW,10000,R2,biology,tt,female,2
USD,University of South Dakota,South Dakota,y,MW,10000,R2,biology,tt,male,11
USD,University of South Dakota,South Dakota,y,MW,10000,R2,chemistry,instructor,female,0
USD,University of South Dakota,South Dakota,y,MW,10000,R2,chemistry,instructor,male,1
USD,University of South Dakota,South Dakota,y,MW,10000,R2,chemistry,tt,female,1
USD,University of South Dakota,South Dakota,y,MW,10000,R2,chemistry,tt,male,10
USD,University of South Dakota,South Dakota,y,MW,10000,R2,math,instructor,female,7
USD,University of South Dakota,South Dakota,y,MW,10000,R2,math,instructor,male,3
USD,University of South Dakota,South Dakota,y,MW,10000,R2,math,tt,female,1
USD,University of South Dakota,South Dakota,y,MW,10000,R2,math,tt,male,6
USD,University of South Dakota,South Dakota,y,MW,10000,R2,physics,instructor,female,0
USD,University of South Dakota,South Dakota,y,MW,10000,R2,physics,instructor,male,1
USD,University of South Dakota,South Dakota,y,MW,10000,R2,physics,tt,female,0
USD,University of South Dakota,South Dakota,y,MW,10000,R2,physics,tt,male,5
USD,University of South Dakota,South Dakota,y,MW,10000,R2,comp_sci,instructor,female,0
USD,University of South Dakota,South Dakota,y,MW,10000,R2,comp_sci,instructor,male,1
USD,University of South Dakota,South Dakota,y,MW,10000,R2,comp_sci,tt,female,1
USD,University of South Dakota,South Dakota,y,MW,10000,R2,comp_sci,tt,male,3
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,biology,instructor,female,6
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,biology,instructor,male,3
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,biology,tt,female,4
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,biology,tt,male,16
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,chemistry,instructor,female,4
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,chemistry,instructor,male,0
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,chemistry,tt,female,1
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,chemistry,tt,male,9
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,math,instructor,female,8
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,math,instructor,male,5
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,math,tt,female,4
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,math,tt,male,14
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,physics,instructor,female,1
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,physics,instructor,male,1
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,physics,tt,female,0
SDSU,South Dakota State University,South Dakota,y,MW,11000,R2,physics,tt,male,5
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,math,instructor,female,2
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,math,instructor,male,5
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,math,tt,female,3
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,math,tt,male,8
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,physics,instructor,female,0
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,physics,instructor,male,1
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,physics,tt,female,0
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,physics,tt,male,11
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,engineering,instructor,female,7
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,engineering,instructor,male,33
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,engineering,instructor,unknown,1
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,engineering,tt,female,11
MINES,South Dakota School of Mines,South Dakota,y,MW,2100,PUI,engineering,tt,male,71
USF,University of South Florida,Florida,n,SO,40000,R1,biology,instructor,male,10
USF,University of South Florida,Florida,n,SO,40000,R1,biology,instructor,female,7
USF,University of South Florida,Florida,n,SO,40000,R1,biology,instructor,unknown,1
USF,University of South Florida,Florida,n,SO,40000,R1,biology,tt,female,16
USF,University of South Florida,Florida,n,SO,40000,R1,biology,tt,male,27
USF,University of South Florida,Florida,n,SO,40000,R1,chemistry,instructor,male,6
USF,University of South Florida,Florida,n,SO,40000,R1,chemistry,instructor,female,9
USF,University of South Florida,Florida,n,SO,40000,R1,chemistry,tt,female,2
USF,University of South Florida,Florida,n,SO,40000,R1,chemistry,tt,male,22
USF,University of South Florida,Florida,n,SO,40000,R1,math,instructor,male,10
USF,University of South Florida,Florida,n,SO,40000,R1,math,instructor,female,5
USF,University of South Florida,Florida,n,SO,40000,R1,math,tt,female,4
USF,University of South Florida,Florida,n,SO,40000,R1,math,tt,male,27
USF,University of South Florida,Florida,n,SO,40000,R1,math,tt,unknown,2
USF,University of South Florida,Florida,n,SO,40000,R1,physics,instructor,male,4
USF,University of South Florida,Florida,n,SO,40000,R1,physics,instructor,female,1
USF,University of South Florida,Florida,n,SO,40000,R1,physics,tt,female,3
USF,University of South Florida,Florida,n,SO,40000,R1,physics,tt,male,21
USF,University of South Florida,Florida,n,SO,40000,R1,comp_sci,instructor,male,7
USF,University of South Florida,Florida,n,SO,40000,R1,comp_sci,instructor,female,5
USF,University of South Florida,Florida,n,SO,40000,R1,comp_sci,tt,female,3
USF,University of South Florida,Florida,n,SO,40000,R1,comp_sci,tt,male,23
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,biology,tt,female,4
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,biology,tt,male,8
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,chemistry,tt,female,1
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,chemistry,tt,male,6
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,math,instructor,female,1
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,math,instructor,male,1
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,math,tt,female,1
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,math,tt,male,4
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,physics,tt,female,1
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,physics,tt,male,4
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,comp_sci,tt,female,0
UNO,Univeristy of New Orelans,Louisiana,n,SO,7000,R2,comp_sci,tt,male,13
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,biology,tt,female,6
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,biology,tt,male,13
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,biology,instructor,female,0
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,biology,instructor,male,2
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,chemistry,tt,female,4
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,chemistry,tt,male,12
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,chemistry,tt,unknown,1
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,chemistry,instructor,female,6
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,chemistry,instructor,male,5
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,physics,tt,female,0
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,physics,tt,male,5
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,physics,instructor,female,0
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,physics,instructor,male,3
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,engineering,tt,female,0
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,engineering,tt,male,5
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,engineering,instructor,female,0
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,engineering,instructor,male,1
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,math_comp_sci,tt,female,3
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,math_comp_sci,tt,male,11
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,math_comp_sci,instructor,female,4
NMU,Northern Michigan University,Michigan,n,MW,7000,R2,math_comp_sci,instructor,male,3
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,biology,tt,female,5
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,biology,tt,male,5
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,biology,instructor,female,3
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,biology,instructor,male,2
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,chem_physics,tt,female,5
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,chem_physics,tt,male,7
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,chem_physics,instructor,female,1
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,chem_physics,instructor,male,2
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,engineering,tt,female,6
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,engineering,tt,male,19
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,engineering,instructor,female,2
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,engineering,instructor,male,12
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,math_comp_sci,tt,female,10
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,math_comp_sci,tt,male,20
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,math_comp_sci,tt,unknown,2
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,math_comp_sci,instructor,female,4
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,math_comp_sci,instructor,male,5
UWStout,University of Wisconsin Stout,Wisconsin,n,MW,10000,R2,math_comp_sci,instructor,unknown,1
Valpo,Valparaiso,Indiana,n,MW,5000,R2,biology,tt,female,7
Valpo,Valparaiso,Indiana,n,MW,5000,R2,biology,tt,male,4
Valpo,Valparaiso,Indiana,n,MW,5000,R2,biology,instructor,female,1
Valpo,Valparaiso,Indiana,n,MW,5000,R2,biology,instructor,male,0
Valpo,Valparaiso,Indiana,n,MW,5000,R2,chemistry,tt,female,3
Valpo,Valparaiso,Indiana,n,MW,5000,R2,chemistry,tt,male,7
Valpo,Valparaiso,Indiana,n,MW,5000,R2,chemistry,instructor,female,0
Valpo,Valparaiso,Indiana,n,MW,5000,R2,chemistry,instructor,male,0
Valpo,Valparaiso,Indiana,n,MW,5000,R2,physics,tt,female,1
Valpo,Valparaiso,Indiana,n,MW,5000,R2,physics,tt,male,8
Valpo,Valparaiso,Indiana,n,MW,5000,R2,physics,instructor,female,0
Valpo,Valparaiso,Indiana,n,MW,5000,R2,physics,instructor,male,0
Valpo,Valparaiso,Indiana,n,MW,5000,R2,engineering,tt,female,8
Valpo,Valparaiso,Indiana,n,MW,5000,R2,engineering,tt,male,18
Valpo,Valparaiso,Indiana,n,MW,5000,R2,engineering,instructor,female,0
Valpo,Valparaiso,Indiana,n,MW,5000,R2,engineering,instructor,male,0
Valpo,Valparaiso,Indiana,n,MW,5000,R2,math,tt,female,6
Valpo,Valparaiso,Indiana,n,MW,5000,R2,math,tt,male,9
Valpo,Valparaiso,Indiana,n,MW,5000,R2,math,instructor,female,1
Valpo,Valparaiso,Indiana,n,MW,5000,R2,math,instructor,male,1
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,biology,tt,female,4
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,biology,tt,male,15
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,biology,instructor,female,3
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,biology,instructor,male,0
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,chemistry,tt,female,2
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,chemistry,tt,male,10
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,chemistry,instructor,female,1
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,chemistry,instructor,male,0
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,physics,tt,female,0
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,physics,tt,male,6
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,physics,tt,unknown,1
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,physics,instructor,female,0
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,physics,instructor,male,0
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,engineering,tt,female,12
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,engineering,tt,male,54
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,engineering,instructor,female,0
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,engineering,instructor,male,7
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,math,tt,female,11
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,math,tt,male,9
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,math,instructor,female,1
USM,University of Southern Mississippi,Mississippi,n,SO,15000,R1,math,instructor,male,1
Westminster,Westminster College,Utah,n,RM,2000,PUI,biology,tt,female,2
Westminster,Westminster College,Utah,n,RM,2000,PUI,biology,tt,male,3
Westminster,Westminster College,Utah,n,RM,2000,PUI,biology,instructor,female,0
Westminster,Westminster College,Utah,n,RM,2000,PUI,biology,instructor,male,0
Westminster,Westminster College,Utah,n,RM,2000,PUI,chemistry,tt,female,2
Westminster,Westminster College,Utah,n,RM,2000,PUI,chemistry,tt,male,1
Westminster,Westminster College,Utah,n,RM,2000,PUI,chemistry,instructor,female,0
Westminster,Westminster College,Utah,n,RM,2000,PUI,chemistry,instructor,male,0
Westminster,Westminster College,Utah,n,RM,2000,PUI,physics,tt,female,2
Westminster,Westminster College,Utah,n,RM,2000,PUI,physics,tt,male,1
Westminster,Westminster College,Utah,n,RM,2000,PUI,physics,instructor,female,0
Westminster,Westminster College,Utah,n,RM,2000,PUI,physics,instructor,male,0
Westminster,Westminster College,Utah,n,RM,2000,PUI,math,tt,female,2
Westminster,Westminster College,Utah,n,RM,2000,PUI,math,tt,male,4
Westminster,Westminster College,Utah,n,RM,2000,PUI,math,tt,unknown,1
CU,Clemson University,South Carolina,n,SO,27000,R1,biology,instructor,male,15
CU,Clemson University,South Carolina,n,SO,27000,R1,biology,instructor,female,7
CU,Clemson University,South Carolina,n,SO,27000,R1,biology,tt,male,35
CU,Clemson University,South Carolina,n,SO,27000,R1,biology,tt,female,23
CU,Clemson University,South Carolina,n,SO,27000,R1,chemistry,instructor,male,3
CU,Clemson University,South Carolina,n,SO,27000,R1,chemistry,instructor,female,2
CU,Clemson University,South Carolina,n,SO,27000,R1,chemistry,tt,male,25
CU,Clemson University,South Carolina,n,SO,27000,R1,chemistry,tt,female,3
CU,Clemson University,South Carolina,n,SO,27000,R1,math,instructor,male,20
CU,Clemson University,South Carolina,n,SO,27000,R1,math,instructor,female,19
CU,Clemson University,South Carolina,n,SO,27000,R1,math,tt,male,64
CU,Clemson University,South Carolina,n,SO,27000,R1,math,tt,female,22
CU,Clemson University,South Carolina,n,SO,27000,R1,physics,instructor,male,3
CU,Clemson University,South Carolina,n,SO,27000,R1,physics,instructor,female,2
CU,Clemson University,South Carolina,n,SO,27000,R1,physics,tt,male,25
CU,Clemson University,South Carolina,n,SO,27000,R1,physics,tt,female,3
CU,Clemson University,South Carolina,n,SO,27000,R1,engineering,instructor,male,23
CU,Clemson University,South Carolina,n,SO,27000,R1,engineering,instructor,female,16
CU,Clemson University,South Carolina,n,SO,27000,R1,engineering,tt,male,155
CU,Clemson University,South Carolina,n,SO,27000,R1,engineering,tt,female,34
MC,Midland College,Texas,n,SO,4700,PUI,biology,instructor,male,0
MC,Midland College,Texas,n,SO,4700,PUI,biology,instructor,female,3
MC,Midland College,Texas,n,SO,4700,PUI,biology,tt,male,4
MC,Midland College,Texas,n,SO,4700,PUI,biology,tt,female,4
MC,Midland College,Texas,n,SO,4700,PUI,chemistry,instructor,male,1
MC,Midland College,Texas,n,SO,4700,PUI,chemistry,instructor,female,0
MC,Midland College,Texas,n,SO,4700,PUI,chemistry,tt,male,2
MC,Midland College,Texas,n,SO,4700,PUI,chemistry,tt,female,1
MC,Midland College,Texas,n,SO,4700,PUI,comp_sci,instructor,male,0
MC,Midland College,Texas,n,SO,4700,PUI,comp_sci,instructor,female,0
MC,Midland College,Texas,n,SO,4700,PUI,comp_sci,tt,male,0
MC,Midland College,Texas,n,SO,4700,PUI,comp_sci,tt,female,3
MC,Midland College,Texas,n,SO,4700,PUI,engineering,instructor,male,1
MC,Midland College,Texas,n,SO,4700,PUI,engineering,instructor,female,0
MC,Midland College,Texas,n,SO,4700,PUI,engineering,tt,male,2
MC,Midland College,Texas,n,SO,4700,PUI,engineering,tt,female,0
MC,Midland College,Texas,n,SO,4700,PUI,geology,instructor,male,3
MC,Midland College,Texas,n,SO,4700,PUI,geology,instructor,female,0
MC,Midland College,Texas,n,SO,4700,PUI,geology,tt,male,2
MC,Midland College,Texas,n,SO,4700,PUI,geology,tt,female,1
MC,Midland College,Texas,n,SO,4700,PUI,math,instructor,male,2
MC,Midland College,Texas,n,SO,4700,PUI,math,instructor,female,10
MC,Midland College,Texas,n,SO,4700,PUI,math,tt,male,1
MC,Midland College,Texas,n,SO,4700,PUI,math,tt,female,5
WSU,Winona State University,Minnesota,n,MW,7600,PUI,biology,instructor,female,3
WSU,Winona State University,Minnesota,n,MW,7600,PUI,biology,instructor,male,0
WSU,Winona State University,Minnesota,n,MW,7600,PUI,biology,tt,female,5
WSU,Winona State University,Minnesota,n,MW,7600,PUI,biology,tt,male,10
WSU,Winona State University,Minnesota,n,MW,7600,PUI,chemistry,instructor,female,3
WSU,Winona State University,Minnesota,n,MW,7600,PUI,chemistry,instructor,male,0
WSU,Winona State University,Minnesota,n,MW,7600,PUI,chemistry,tt,female,6
WSU,Winona State University,Minnesota,n,MW,7600,PUI,chemistry,tt,male,6
WSU,Winona State University,Minnesota,n,MW,7600,PUI,comp_sci,instructor,female,0
WSU,Winona State University,Minnesota,n,MW,7600,PUI,comp_sci,instructor,male,1
WSU,Winona State University,Minnesota,n,MW,7600,PUI,comp_sci,tt,female,0
WSU,Winona State University,Minnesota,n,MW,7600,PUI,comp_sci,tt,male,8
WSU,Winona State University,Minnesota,n,MW,7600,PUI,engineering,instructor,female,0
WSU,Winona State University,Minnesota,n,MW,7600,PUI,engineering,instructor,male,3
WSU,Winona State University,Minnesota,n,MW,7600,PUI,engineering,tt,female,2
WSU,Winona State University,Minnesota,n,MW,7600,PUI,engineering,tt,male,8
WSU,Winona State University,Minnesota,n,MW,7600,PUI,geology,instructor,female,0
WSU,Winona State University,Minnesota,n,MW,7600,PUI,geology,instructor,male,1
WSU,Winona State University,Minnesota,n,MW,7600,PUI,geology,tt,female,2
WSU,Winona State University,Minnesota,n,MW,7600,PUI,geology,tt,male,3
WSU,Winona State University,Minnesota,n,MW,7600,PUI,math,instructor,female,0
WSU,Winona State University,Minnesota,n,MW,7600,PUI,math,instructor,male,0
WSU,Winona State University,Minnesota,n,MW,7600,PUI,math,tt,female,5
WSU,Winona State University,Minnesota,n,MW,7600,PUI,math,tt,male,14
BU,Brown University,Rhode Island,n,NE,9100,R1,biology,instructor,female,7
BU,Brown University,Rhode Island,n,NE,9100,R1,biology,instructor,male,14
BU,Brown University,Rhode Island,n,NE,9100,R1,biology,tt,female,30
BU,Brown University,Rhode Island,n,NE,9100,R1,biology,tt,male,56
BU,Brown University,Rhode Island,n,NE,9100,R1,math,instructor,female,1
BU,Brown University,Rhode Island,n,NE,9100,R1,math,instructor,male,2
BU,Brown University,Rhode Island,n,NE,9100,R1,math,tt,female,12
BU,Brown University,Rhode Island,n,NE,9100,R1,math,tt,male,45
BU,Brown University,Rhode Island,n,NE,9100,R1,chemistry,instructor,female,2
BU,Brown University,Rhode Island,n,NE,9100,R1,chemistry,instructor,male,2
BU,Brown University,Rhode Island,n,NE,9100,R1,chemistry,tt,female,4
BU,Brown University,Rhode Island,n,NE,9100,R1,chemistry,tt,male,12
BU,Brown University,Rhode Island,n,NE,9100,R1,comp_sci,instructor,female,2
BU,Brown University,Rhode Island,n,NE,9100,R1,comp_sci,instructor,male,4
BU,Brown University,Rhode Island,n,NE,9100,R1,comp_sci,tt,female,7
BU,Brown University,Rhode Island,n,NE,9100,R1,comp_sci,tt,male,25
BU,Brown University,Rhode Island,n,NE,9100,R1,physics,instructor,female,0
BU,Brown University,Rhode Island,n,NE,9100,R1,physics,instructor,male,0
BU,Brown University,Rhode Island,n,NE,9100,R1,physics,tt,female,4
BU,Brown University,Rhode Island,n,NE,9100,R1,physics,tt,male,25
UNL,University of Nebraska Lincoln,Nebraska,n,MW,26000,R1,biology,tt,female,10
UNL,University of Nebraska Lincoln,Nebraska,n,MW,26000,R1,biology,tt,male,23
UNL,University of Nebraska Lincoln,Nebraska,n,MW,26000,R1,biology,instructor,female,3
UNL,University of Nebraska Lincoln,Nebraska,n,MW,26000,R1,biology,instructor,male,2
UNL,University of Nebraska Lincoln,Nebraska,n,MW,26000,R1,chemistry,tt,female,3
UNL,University of Nebraska Lincoln,Nebraska,n,MW,26000,R1,chemistry,tt,male,18
UNL,University of Nebraska Lincoln,Nebraska,n,MW,26000,R1,chemistry,instructor,female,0
